CO2,date,hour,consumption,production,solar prediction,wind,hydro,district,electricity_cost,year,month,day,day_of_week,Vantaa Helsinki-Vantaan lentoasema temperature,Vaasa lentoasema temperature,Liperi Joensuu lentoasema temperature,Jyväskylä lentoasema temperature,Rovaniemi lentoasema AWOS temperature
18.7523955,2023-09-18,7,8645.0,7554.0,286.45,645.0709925,2001.145,174.58499550000002,3.613,2023.0,9.0,18.0,0,10.1,9.6,9.6,8.2,3.9
17.858397500000002,2023-09-18,8,8621.0,7406.5,364.0,450.246498,2070.4099975,134.48499750000002,1.648,2023.0,9.0,18.0,0,11.4,11.7,9.8,8.6,5.8
16.499097499999998,2023-09-18,9,8610.5,7459.0,409.35,619.4419995000001,1964.9650000000001,108.6845,1.226,2023.0,9.0,18.0,0,12.8,13.9,10.6,9.7,7.0
15.6288965,2023-09-18,10,8698.0,7635.0,432.15,790.552495,1911.0099999999998,94.625647,1.184,2023.0,9.0,18.0,0,13.8,14.2,10.3,11.4,8.3
15.517299500000002,2023-09-18,11,8516.0,7673.5,421.7,930.2299955000001,1867.5549999999998,84.816198,1.104,2023.0,9.0,18.0,0,14.0,14.7,11.6,11.7,8.9
15.7263975,2023-09-18,12,8612.5,7704.0,367.92499999999995,975.6264965,1771.3700000000001,83.29999749999999,1.127,2023.0,9.0,18.0,0,14.6,15.0,11.4,12.3,9.8
15.186549500000002,2023-09-18,13,8436.0,7584.0,285.575,1044.9999990000001,1782.25,83.765996,1.199,2023.0,9.0,18.0,0,14.7,15.0,11.8,12.7,9.7
15.2534995,2023-09-18,14,8445.5,7669.0,195.6,1166.4450000000002,1803.8299985,85.457646,1.176,2023.0,9.0,18.0,0,13.6,15.3,11.9,12.6,9.4
15.056097500000002,2023-09-18,15,8530.5,7841.0,98.95,1521.66,1865.9,94.44144750000001,1.065,2023.0,9.0,18.0,0,12.6,13.9,12.2,11.2,9.4
14.401498,2023-09-18,16,8508.5,8371.5,14.2,2300.3399995,1786.6149990000001,101.841599,0.96,2023.0,9.0,18.0,0,11.5,11.6,8.5,7.8,9.3
13.212347500000002,2023-09-18,17,8777.5,9004.5,0.0,2954.88,1818.5449995,104.35,0.615,2023.0,9.0,18.0,0,10.0,9.8,6.0,5.8,8.4
12.5507475,2023-09-18,18,8763.0,9621.5,0.0,3502.4249995,1742.879999,105.5915,0.36,2023.0,9.0,18.0,0,7.7,9.1,4.8,4.7,8.8
12.3653475,2023-09-18,19,8415.5,9855.5,0.0,3890.2949999999996,1520.295,104.8075,0.052,2023.0,9.0,18.0,0,6.3,9.6,3.8,4.0,8.7
12.814748499999999,2023-09-18,20,8315.0,9965.0,0.0,3936.3199995000004,1368.0949995,110.121999,-0.007,2023.0,9.0,18.0,0,6.5,9.1,4.6,3.0,8.4
13.664997,2023-09-18,21,7895.5,9474.5,0.0,3429.684999,1463.8949995,103.57599950000001,-0.002,2023.0,9.0,18.0,0,6.5,8.3,4.1,3.4,8.6
14.213598,2023-09-18,22,7676.0,8983.0,0.0,3429.9449995000004,1377.6299995,95.117149,-0.02,2023.0,9.0,18.0,0,5.7,8.4,4.6,3.1,8.2
14.911547500000001,2023-09-18,23,7415.0,8538.0,0.0,3173.6749995,1400.3049995,91.6414475,-0.112,2023.0,9.0,18.0,0,6.0,8.0,5.4,2.9,7.6
15.3464955,2023-09-19,0,7440.0,8267.0,0.0,2856.35,1416.23,91.908349,-0.115,2023.0,9.0,19.0,1,6.7,7.7,5.1,2.1,7.0
15.231798000000001,2023-09-19,1,7459.5,8077.0,0.0,2807.779999,1452.239999,90.666746,-0.112,2023.0,9.0,19.0,1,7.5,7.3,4.6,3.0,8.3
15.006547000000001,2023-09-19,2,7511.5,8170.5,0.05,2744.074999,1589.6099995,91.70004700000001,-0.003,2023.0,9.0,19.0,1,7.9,6.9,8.7,3.9,7.3
14.474247,2023-09-19,3,8027.5,8368.0,0.25,2967.7949995,1736.4599999999998,91.1670975,0.224,2023.0,9.0,19.0,1,9.3,6.8,9.4,4.5,8.2
13.869846,2023-09-19,4,8437.0,8758.0,7.525,3340.8799995,1747.405,91.6997985,0.324,2023.0,9.0,19.0,1,10.5,7.0,9.6,5.8,8.0
14.020798,2023-09-19,5,8664.5,8780.5,61.2,3135.789998,1716.2449995,90.30859749999999,0.37,2023.0,9.0,19.0,1,13.2,7.4,9.7,7.0,8.2
14.243496500000001,2023-09-19,6,8868.0,8598.0,134.025,2981.074999,1630.3799995,84.3837985,0.362,2023.0,9.0,19.0,1,13.6,8.1,10.5,7.9,8.3
14.884681578947367,2023-09-19,7,8874.5,8528.5,194.65,2946.0999984210525,1630.3631568421051,78.73589368421052,0.331,2023.0,9.0,19.0,1,13.8,9.6,10.9,9.1,7.6
13.7746475,2023-09-19,8,9044.0,8632.5,234.425,2906.999997,1630.5949995,79.79999649999999,0.186,2023.0,9.0,19.0,1,13.9,11.4,11.5,10.4,7.2
13.653298000000001,2023-09-19,9,9103.5,8574.5,261.925,2985.384999,1491.4,75.8503485,-0.094,2023.0,9.0,19.0,1,13.9,12.8,12.6,10.6,6.8
14.210645500000002,2023-09-19,10,9008.5,8155.0,264.375,2431.8649995,1363.52,75.12594750000001,-0.136,2023.0,9.0,19.0,1,14.6,13.6,12.5,11.1,7.0
14.705997,2023-09-19,11,8955.5,7649.0,179.525,2269.1349999999998,1315.6249990000001,76.8329465,-0.186,2023.0,9.0,19.0,1,15.6,13.9,13.2,11.8,7.2
14.3038475,2023-09-19,12,8874.5,7677.5,170.7,2401.784999,1414.4749995,79.283746,-0.19,2023.0,9.0,19.0,1,16.9,13.7,13.9,12.7,7.4
13.485050000000001,2023-09-19,13,8783.5,7867.0,136.95000000000002,2531.514999,1535.83,73.31644700000001,-0.008,2023.0,9.0,19.0,1,17.4,14.3,13.9,13.1,7.7
12.8953475,2023-09-19,14,8899.0,8196.5,98.225,3081.439999,1569.4599990000002,73.917098,0.031,2023.0,9.0,19.0,1,17.5,15.2,13.5,13.9,8.0
11.6812995,2023-09-19,15,8748.5,8978.5,54.625,3850.7149995,1543.454999,73.866998,0.031,2023.0,9.0,19.0,1,17.2,15.6,13.5,14.3,8.2
11.6878485,2023-09-19,16,8911.5,9306.0,8.25,4058.5999994999997,1558.8749995,74.033196,0.011,2023.0,9.0,19.0,1,17.1,15.7,13.4,14.2,7.8
11.214396,2023-09-19,17,8966.5,9476.5,0.0,4145.8199970000005,1585.225,74.7501985,0.0,2023.0,9.0,19.0,1,17.2,16.2,13.9,14.4,7.3
11.413197,2023-09-19,18,8672.0,9374.0,0.0,3989.7549989999998,1599.285,73.817397,-0.007,2023.0,9.0,19.0,1,16.6,15.2,14.3,14.4,7.4
12.5980995,2023-09-19,19,8292.5,9158.5,0.0,3588.5699985,1630.415,76.3496955,-0.049,2023.0,9.0,19.0,1,15.9,14.4,14.6,15.0,7.5
12.890098499999999,2023-09-19,20,8114.5,8880.0,0.0,3328.3599990000002,1582.5199975,75.56599750000001,-0.196,2023.0,9.0,19.0,1,15.5,13.6,15.1,15.1,7.6
13.616547,2023-09-19,21,7712.0,8362.5,0.0,2928.9599985,1435.2599995,74.324848,-0.343,2023.0,9.0,19.0,1,14.7,13.1,15.4,14.1,7.5
13.8929985,2023-09-19,22,7407.0,7913.0,0.0,2907.1599995,1193.7149995,64.426147,-0.37,2023.0,9.0,19.0,1,13.7,13.2,16.1,12.8,7.3
13.665696500000001,2023-09-19,23,7283.5,7785.5,0.0,2885.545,1190.364999,59.7910975,-0.37,2023.0,9.0,19.0,1,13.1,12.9,15.5,12.3,7.4
13.951498,2023-09-20,0,7268.5,7666.5,0.0,2910.6999994999996,1076.1399999999999,66.315797,-0.34,2023.0,9.0,20.0,2,14.0,12.9,14.6,11.8,7.4
13.902196499999999,2023-09-20,1,7212.0,7762.0,0.0,2896.164998,1244.549999,68.1258985,-0.267,2023.0,9.0,20.0,2,14.8,12.9,13.5,11.1,7.4
13.594799,2023-09-20,2,7308.5,7763.5,0.0,2796.8749995,1285.3149994999999,64.599848,-0.126,2023.0,9.0,20.0,2,14.2,12.4,12.9,10.3,7.4
13.153198,2023-09-20,3,7741.0,7862.5,0.2,2884.3449995,1448.5699989999998,67.83304799999999,0.001,2023.0,9.0,20.0,2,14.5,11.8,12.6,9.8,8.9
11.613597,2023-09-20,4,8320.0,8565.0,1.7999999999999998,4024.769999,1479.6449985,66.46664849999999,0.255,2023.0,9.0,20.0,2,15.2,10.7,12.4,9.4,7.3
11.2693485,2023-09-20,5,8612.0,9344.5,43.3,4058.9499994999996,1626.5349995000001,67.324999,0.36,2023.0,9.0,20.0,2,16.7,11.6,12.6,9.2,5.2
11.8530985,2023-09-20,6,8785.0,9275.5,154.22500000000002,3965.3549985,1550.0549999999998,65.95049900000001,0.37,2023.0,9.0,20.0,2,13.7,11.9,12.7,9.5,4.7
11.179698,2023-09-20,7,8739.5,9216.5,241.5,3835.7599994999996,1714.0749994999999,65.8336985,0.278,2023.0,9.0,20.0,2,14.3,12.3,13.2,10.2,4.7
11.569796,2023-09-20,8,8904.5,9246.0,316.35,3734.9399995,1706.099999,68.950049,0.067,2023.0,9.0,20.0,2,14.8,12.7,12.2,11.0,4.3
11.868998000000001,2023-09-20,9,8591.5,9037.5,365.9,3241.0949975,1668.33,74.6671965,0.0,2023.0,9.0,20.0,2,14.7,13.4,12.0,12.0,4.1
11.856749,2023-09-20,10,8254.0,8738.0,398.075,3156.719998,1678.3199995,73.525099,-0.001,2023.0,9.0,20.0,2,13.5,14.1,12.3,13.5,3.7
11.845699,2023-09-20,11,8760.0,9250.5,318.0,3191.4649985,1783.9499994999999,70.2578955,0.0,2023.0,9.0,20.0,2,14.8,13.9,12.8,14.5,3.5
11.6435485,2023-09-20,12,8605.0,9104.0,294.85,3543.4999980000002,1724.204999,74.291697,0.046,2023.0,9.0,20.0,2,15.7,13.9,13.8,14.2,3.2
11.679448,2023-09-20,13,8558.0,9298.5,232.675,3469.4949979999997,1841.1200000000001,76.224797,0.358,2023.0,9.0,20.0,2,16.6,14.3,14.0,13.8,3.0
11.9241975,2023-09-20,14,8646.0,9273.0,155.825,3211.254998,2023.4049985000001,77.3996475,1.106,2023.0,9.0,20.0,2,16.2,14.0,14.5,14.7,2.7
12.480099,2023-09-20,15,8577.5,8868.0,71.125,2750.6149965,2024.5549975000001,76.5920485,1.236,2023.0,9.0,20.0,2,16.1,14.0,13.7,14.0,2.8
13.435298,2023-09-20,16,8749.0,8389.5,9.725,2197.5849989999997,2069.5449965,78.41699700000001,1.308,2023.0,9.0,20.0,2,15.3,12.1,12.9,12.6,2.9
13.9359465,2023-09-20,17,9017.0,8080.0,0.0,2018.1349989999999,2053.359998,81.0749465,1.138,2023.0,9.0,20.0,2,14.8,10.2,12.1,10.9,3.0
14.582697,2023-09-20,18,8701.0,7816.0,0.0,1770.1649985,1942.804999,83.608748,0.724,2023.0,9.0,20.0,2,14.4,9.7,11.8,10.0,3.5
14.8581985,2023-09-20,19,8373.5,7524.0,0.0,1669.2,1907.2349995,85.3086475,0.332,2023.0,9.0,20.0,2,14.3,8.9,11.6,9.8,3.6
15.1763455,2023-09-20,20,8258.5,7428.0,0.0,1531.9299995,1887.19,83.88319800000001,0.161,2023.0,9.0,20.0,2,14.5,9.3,11.4,8.9,4.0
15.394899,2023-09-20,21,7946.5,7238.0,0.0,1466.229999,1776.4900000000002,80.025248,0.073,2023.0,9.0,20.0,2,15.3,10.2,11.4,7.8,3.9
15.4451495,2023-09-20,22,7577.0,7152.5,0.0,1499.1249990000001,1751.8799999999999,78.408399,0.014,2023.0,9.0,20.0,2,15.4,11.0,10.8,9.0,3.8
15.325398999999999,2023-09-20,23,7398.0,7043.5,0.0,1644.8449994999999,1650.4549995000002,73.4671485,0.0,2023.0,9.0,20.0,2,16.1,11.0,10.4,9.9,3.5
15.311497,2023-09-21,0,7386.5,6918.5,0.0,1636.455,1617.8600000000001,67.708298,-0.001,2023.0,9.0,21.0,3,16.6,11.5,9.4,9.8,3.4
15.1759985,2023-09-21,1,7356.0,6886.0,0.0,1620.0899985,1660.44,68.308399,0.001,2023.0,9.0,21.0,3,16.6,11.9,9.6,11.1,3.1
14.294346999999998,2023-09-21,2,7549.5,7046.0,0.0,2022.7,1545.1999995,65.0747465,0.073,2023.0,9.0,21.0,3,17.0,12.4,9.5,12.2,2.9
13.372098,2023-09-21,3,8007.0,7476.0,0.2,2403.7099989999997,1668.5749994999999,64.9415485,0.231,2023.0,9.0,21.0,3,16.7,13.9,10.0,13.2,3.1
12.928598,2023-09-21,4,8508.0,7869.5,1.3250000000000002,2468.3349985,1911.404998,64.33304849999999,0.495,2023.0,9.0,21.0,3,16.8,15.3,10.5,14.0,3.2
12.630098,2023-09-21,5,8506.5,8041.5,35.675,2595.12,1914.4499994999999,62.26634750000001,0.614,2023.0,9.0,21.0,3,16.8,15.5,11.6,14.6,3.1
13.858897500000001,2023-09-21,6,8687.5,8299.5,134.9,2605.0499995,1989.52,61.350446999999996,0.393,2023.0,9.0,21.0,3,17.0,15.8,12.7,15.0,3.2
14.0659485,2023-09-21,7,8708.0,8183.5,220.52499999999998,2492.849999,1934.1549995,63.6915985,0.279,2023.0,9.0,21.0,3,17.1,16.2,13.9,15.2,3.4
12.4552495,2023-09-21,8,8920.0,8230.0,301.425,2462.505,1904.6,64.508148,0.227,2023.0,9.0,21.0,3,17.1,16.9,14.9,15.7,4.3
12.474948000000001,2023-09-21,9,8981.5,8275.5,359.775,2396.6699995,1850.475,67.3661965,0.217,2023.0,9.0,21.0,3,17.2,16.5,15.5,15.9,4.8
12.442347,2023-09-21,10,8931.0,8336.5,385.5,2438.2799985,1845.61,67.591299,0.175,2023.0,9.0,21.0,3,18.1,16.9,16.3,16.5,5.5
12.553049,2023-09-21,11,8758.0,8294.0,322.85,2284.5549985000002,1836.4249994999998,62.975845500000005,0.164,2023.0,9.0,21.0,3,19.7,17.2,17.5,17.3,5.6
12.489696499999999,2023-09-21,12,8671.5,8180.5,297.3,2352.9299985000002,1840.5,63.416747,0.196,2023.0,9.0,21.0,3,20.1,17.5,17.5,17.2,5.7
12.3500955,2023-09-21,13,8499.0,8433.0,240.525,2597.2200000000003,1879.6999994999999,70.5738975,0.229,2023.0,9.0,21.0,3,20.3,17.6,17.6,18.0,5.9
12.481547,2023-09-21,14,8539.5,8792.5,159.875,2905.6949995,1857.61,72.5580975,0.258,2023.0,9.0,21.0,3,19.6,19.1,17.9,17.8,5.8
12.316795500000001,2023-09-21,15,8434.5,9094.5,69.35,3297.5049995,1890.0349999999999,72.750047,0.258,2023.0,9.0,21.0,3,19.6,19.1,17.5,17.4,5.3
12.307748499999999,2023-09-21,16,8440.5,9323.5,9.3,3771.9949995,1825.7899995,72.7416475,0.236,2023.0,9.0,21.0,3,17.4,17.3,16.7,16.9,5.3
12.1484485,2023-09-21,17,8699.0,9597.0,0.0,4019.5749989999995,1800.7299995,74.066648,0.177,2023.0,9.0,21.0,3,16.9,16.8,16.3,16.4,5.4
12.147298000000001,2023-09-21,18,8501.5,9606.0,0.0,4028.7699999999995,1742.534999,72.450449,0.064,2023.0,9.0,21.0,3,17.1,15.8,16.4,15.8,5.6
12.344398,2023-09-21,19,8195.0,9641.5,0.0,3977.0399995,1818.2449995,75.3571975,-0.001,2023.0,9.0,21.0,3,17.7,15.4,16.3,15.9,6.1
13.339749000000001,2023-09-21,20,8129.0,9276.0,0.0,3478.9649980000004,1667.36,75.35829700000001,-0.061,2023.0,9.0,21.0,3,16.9,15.3,16.0,15.8,6.4
13.946847,2023-09-21,21,7597.5,8740.0,0.0,3254.169999,1551.5349995000001,75.225098,-0.157,2023.0,9.0,21.0,3,16.8,16.1,16.2,15.3,6.7
14.496647999999999,2023-09-21,22,7281.0,8596.5,0.0,2991.2249994999997,1618.6399985,78.850898,-0.165,2023.0,9.0,21.0,3,16.2,15.8,16.1,15.3,7.1
14.962298,2023-09-21,23,7019.0,8313.5,0.0,2950.8599999999997,1499.635,78.533047,-0.147,2023.0,9.0,21.0,3,15.7,15.7,15.9,15.0,7.8
15.1515975,2023-09-22,0,6963.5,8346.5,0.0,3004.6199994999997,1475.905,79.6085465,-0.117,2023.0,9.0,22.0,4,15.3,15.6,15.5,14.8,9.2
15.157498,2023-09-22,1,6822.5,8291.5,0.0,3023.5449995,1442.855,80.6080475,-0.074,2023.0,9.0,22.0,4,15.2,15.8,14.8,14.2,11.3
14.793848500000001,2023-09-22,2,7005.0,8477.0,0.025,3226.844998,1500.59,81.35789650000001,-0.001,2023.0,9.0,22.0,4,14.0,15.8,15.1,13.7,12.7
14.3963975,2023-09-22,3,7448.5,8695.0,0.325,3397.56,1613.16,81.050048,0.118,2023.0,9.0,22.0,4,14.0,15.9,14.7,13.8,14.0
13.347648000000001,2023-09-22,4,7948.0,9300.5,4.525,4052.0449985,1642.2699994999998,80.783398,0.253,2023.0,9.0,22.0,4,14.5,16.2,14.5,13.7,14.1
13.045248,2023-09-22,5,8176.5,9613.5,71.7,3943.5049980000003,1764.0249984999998,79.175548,0.377,2023.0,9.0,22.0,4,15.0,16.0,14.7,13.8,14.3
13.4137965,2023-09-22,6,8400.5,9563.5,181.7,3445.9499985,1944.03,77.5915465,0.487,2023.0,9.0,22.0,4,16.3,16.7,15.1,14.5,14.3
13.809047000000001,2023-09-22,7,8425.0,9208.0,279.35,3021.8349989999997,2004.8200000000002,77.6248975,0.435,2023.0,9.0,22.0,4,17.2,17.7,15.9,15.3,14.4
13.4907985,2023-09-22,8,8357.5,9148.0,357.475,3082.6899980000003,2001.8699995,76.32544850000001,0.281,2023.0,9.0,22.0,4,17.8,19.1,17.0,16.9,14.7
12.868647999999999,2023-09-22,9,8315.0,9485.5,408.8,3321.854999,2032.2999985,69.0500975,0.272,2023.0,9.0,22.0,4,19.2,20.8,17.8,17.9,15.0
12.8534975,2023-09-22,10,8197.0,9666.0,436.05,3418.5749994999996,1977.605,69.1084975,0.223,2023.0,9.0,22.0,4,18.9,21.8,18.3,19.5,15.2
12.6678975,2023-09-22,11,8105.0,9732.5,399.575,3530.384998,1930.9399994999999,66.45934700000001,0.213,2023.0,9.0,22.0,4,20.1,22.5,18.8,20.2,15.8
13.031749,2023-09-22,12,8028.0,9651.0,339.175,3506.2699979999998,1875.4150000000002,68.4752975,0.182,2023.0,9.0,22.0,4,21.3,22.9,19.7,19.4,16.5
13.041199,2023-09-22,13,8101.0,9479.5,259.775,3511.779999,1847.895,69.3747465,0.16,2023.0,9.0,22.0,4,21.5,22.8,19.1,20.1,17.1
12.8981995,2023-09-22,14,8165.0,9497.5,162.3,3561.1099974999997,1914.11,69.91674900000001,0.129,2023.0,9.0,22.0,4,21.2,22.3,18.4,20.0,17.5
12.536248500000001,2023-09-22,15,8134.0,9633.0,58.224999999999994,3812.85,1982.0349999999999,70.6492475,0.13,2023.0,9.0,22.0,4,20.7,22.0,18.0,19.3,17.9
12.1657475,2023-09-22,16,8110.0,9862.0,6.925,4107.169999,1969.06,69.7002985,0.124,2023.0,9.0,22.0,4,19.8,20.5,17.4,18.4,17.6
11.9177475,2023-09-22,17,8312.5,10094.5,0.0,4336.6900000000005,2012.2150000000001,70.8499985,0.072,2023.0,9.0,22.0,4,19.9,19.8,16.6,17.1,17.8
11.966797,2023-09-22,18,8128.0,10225.0,0.0,4455.924998,1887.075,68.4666495,0.007,2023.0,9.0,22.0,4,18.2,19.8,15.9,16.7,17.1
12.128946500000001,2023-09-22,19,7799.0,10148.0,0.0,4442.6049995,1853.0700000000002,69.174797,0.0,2023.0,9.0,22.0,4,18.6,19.5,15.6,16.7,16.8
12.196698000000001,2023-09-22,20,7688.5,10099.5,0.0,4179.3999985,1974.8249994999999,69.3329985,-0.022,2023.0,9.0,22.0,4,19.6,19.2,15.5,16.1,16.5
13.285349,2023-09-22,21,7284.5,9637.5,0.0,3385.389999,2013.9299995000001,70.200098,-0.001,2023.0,9.0,22.0,4,19.7,19.0,15.3,16.7,15.2
13.217949,2023-09-22,22,6944.5,9290.5,0.0,3627.3599990000002,1943.83,69.3249985,-0.001,2023.0,9.0,22.0,4,19.7,18.9,15.2,16.4,14.9
13.9102465,2023-09-22,23,6775.0,9216.5,0.0,3467.5449975,1828.17,70.61679699999999,-0.001,2023.0,9.0,22.0,4,19.2,18.5,15.2,16.3,14.9
13.848749000000002,2023-09-23,0,6601.5,9096.5,0.0,3400.3399985000005,1912.765,70.1163965,0.0,2023.0,9.0,23.0,5,19.1,17.3,15.4,16.3,14.8
13.068147,2023-09-23,1,6571.5,9491.0,0.0,4013.8849985,1800.75,68.724597,0.001,2023.0,9.0,23.0,5,18.2,17.0,15.3,16.7,14.8
13.3522475,2023-09-23,2,6618.5,9514.0,0.0,3982.0649985000005,1650.5949994999999,68.850099,0.035,2023.0,9.0,23.0,5,18.4,17.1,15.1,15.9,14.9
13.0750475,2023-09-23,3,6788.0,9531.5,0.125,3980.4049980000004,1821.254999,70.1668,0.029,2023.0,9.0,23.0,5,18.2,16.7,15.2,15.8,14.9
12.857598,2023-09-23,4,6877.5,9707.0,1.925,4006.7499995,1831.645,66.3500485,0.124,2023.0,9.0,23.0,5,17.8,16.5,14.9,15.7,14.7
12.5206985,2023-09-23,5,6976.0,9730.0,27.5,3957.2049995,1961.1549985000001,61.925198,0.28,2023.0,9.0,23.0,5,17.5,16.2,15.1,16.1,15.2
12.5712485,2023-09-23,6,7260.5,9766.5,101.375,3766.3599990000002,2090.2599965,64.9920985,0.382,2023.0,9.0,23.0,5,17.8,16.1,15.4,15.0,15.5
12.6430965,2023-09-23,7,7468.5,9771.0,163.725,3703.1949995000004,2091.199999,65.0998485,0.465,2023.0,9.0,23.0,5,17.5,15.9,16.8,15.3,15.5
12.5052985,2023-09-23,8,7615.5,9884.5,221.25,3517.9699984999997,2144.4449974999998,62.216999,0.471,2023.0,9.0,23.0,5,16.6,15.8,17.2,15.5,15.2
12.239547,2023-09-23,9,7676.0,9865.5,259.5,3476.079997,2164.9399985,63.7082495,0.428,2023.0,9.0,23.0,5,16.1,15.2,18.5,15.5,15.1
12.608497,2023-09-23,10,7807.5,9681.0,273.725,3148.509997,2152.8499970000003,62.1499985,0.413,2023.0,9.0,23.0,5,16.0,14.8,17.9,15.1,14.8
13.149448000000001,2023-09-23,11,7846.0,9302.5,189.025,2935.1199994999997,2043.3699995,67.500049,0.453,2023.0,9.0,23.0,5,16.3,14.7,18.6,15.3,14.6
13.3450965,2023-09-23,12,7828.5,9094.5,183.075,2928.7599985,2011.4149995,67.64179750000001,0.569,2023.0,9.0,23.0,5,16.1,14.6,18.2,15.3,13.9
13.322148000000002,2023-09-23,13,7896.5,9031.5,161.875,2947.119999,2046.6349989999999,66.33359800000001,0.619,2023.0,9.0,23.0,5,15.9,14.4,18.0,15.1,13.6
13.2790985,2023-09-23,14,7976.0,9188.0,110.875,2876.1199985,2182.1249975,69.649748,0.739,2023.0,9.0,23.0,5,15.6,14.8,16.4,14.8,13.2
13.3625985,2023-09-23,15,8045.5,9098.5,41.9,2729.87,2259.584995,69.7337995,0.856,2023.0,9.0,23.0,5,15.0,14.9,16.2,14.4,13.0
13.140298999999999,2023-09-23,16,8105.5,9040.5,5.1,2819.6499985,2264.899997,68.724748,0.76,2023.0,9.0,23.0,5,14.5,13.5,15.9,13.7,12.8
13.120047,2023-09-23,17,8176.0,9153.5,0.0,2934.8399990000003,2271.2449970000002,67.3169465,0.616,2023.0,9.0,23.0,5,13.6,12.3,15.3,13.0,12.4
13.053648,2023-09-23,18,7921.0,9339.0,0.0,3128.0399985,2188.164998,65.2006975,0.61,2023.0,9.0,23.0,5,13.9,12.0,14.6,12.4,12.2
13.6279965,2023-09-23,19,7630.5,9229.5,0.0,2952.3199995,2123.559997,66.441349,0.47,2023.0,9.0,23.0,5,14.0,10.5,14.1,11.8,12.0
14.080297999999999,2023-09-23,20,7521.5,8892.0,0.0,2637.0999994999997,2016.2199994999999,66.041648,0.334,2023.0,9.0,23.0,5,13.8,10.9,13.6,11.3,11.9
14.466847999999999,2023-09-23,21,7040.0,8436.0,0.0,2324.8799995,1916.3700000000001,66.46619849999999,0.252,2023.0,9.0,23.0,5,14.0,11.8,13.2,10.9,10.7
14.902098,2023-09-23,22,6779.5,8104.5,0.0,1955.8599989999998,2055.004997,66.916899,0.211,2023.0,9.0,23.0,5,13.6,11.6,13.1,10.0,10.1
15.439198999999999,2023-09-23,23,6629.5,7835.0,0.0,1695.3700000000001,2066.709998,69.17534950000001,0.169,2023.0,9.0,23.0,5,13.4,11.2,12.4,10.6,9.6
16.063747499999998,2023-09-24,0,6628.5,7616.0,0.0,1538.19,2030.7900000000002,76.524697,0.129,2023.0,9.0,24.0,6,12.9,10.7,12.1,11.1,9.5
16.5911975,2023-09-24,1,6558.5,7476.5,0.0,1432.1299995,2037.509998,81.2837975,0.117,2023.0,9.0,24.0,6,13.0,10.4,11.9,11.7,9.0
16.841248,2023-09-24,2,6561.5,7436.0,0.0,1398.6049994999998,2022.17,81.575198,0.146,2023.0,9.0,24.0,6,12.9,10.8,11.7,11.6,8.5
16.869795,2023-09-24,3,6722.0,7430.0,0.225,1425.7,2010.69,82.2499485,0.138,2023.0,9.0,24.0,6,13.4,11.6,12.2,11.7,8.2
16.893296499999998,2023-09-24,4,6669.0,7445.0,1.4249999999999998,1335.3,2082.599998,82.8004995,0.226,2023.0,9.0,24.0,6,13.8,12.4,12.0,11.6,7.9
16.892896999999998,2023-09-24,5,6755.0,7391.5,48.125,1239.3449995,2134.874996,83.3337495,0.327,2023.0,9.0,24.0,6,14.4,12.4,12.0,11.8,7.6
16.676747,2023-09-24,6,6930.0,7489.0,148.07500000000002,1268.304999,2223.744995,83.5578975,0.341,2023.0,9.0,24.0,6,15.0,12.8,12.2,12.5,7.5
16.548547,2023-09-24,7,7246.0,7642.5,249.2,1256.6999995,2236.144998,83.2076475,0.131,2023.0,9.0,24.0,6,15.8,13.1,12.6,12.0,8.0
16.287346,2023-09-24,8,7505.0,7714.5,331.825,1223.5299985,2112.304998,81.45034749999999,0.105,2023.0,9.0,24.0,6,16.3,14.0,13.4,12.8,7.9
16.6827995,2023-09-24,9,7569.5,7442.5,398.5,1131.3199995,1871.98,80.983498,-0.003,2023.0,9.0,24.0,6,17.3,15.4,13.8,13.3,8.4
17.864796000000002,2023-09-24,10,7602.5,7041.5,424.175,906.9814945,1546.935,80.5578975,-0.262,2023.0,9.0,24.0,6,17.2,14.8,14.4,13.5,8.1
18.830147,2023-09-24,11,7541.5,6620.5,376.9,655.7594975,1494.4599995,81.4329475,-0.198,2023.0,9.0,24.0,6,17.4,15.5,14.8,15.2,8.6
19.0133965,2023-09-24,12,7597.0,6516.5,324.275,686.5559965,1506.865,79.3834485,-0.003,2023.0,9.0,24.0,6,16.2,15.3,16.1,15.2,9.0
18.9989485,2023-09-24,13,7545.0,6533.0,253.0,631.729995,1663.834999,78.4085465,0.557,2023.0,9.0,24.0,6,17.0,13.9,14.4,15.4,9.3
18.1940465,2023-09-24,14,7625.5,6760.5,167.4,610.7209965,2075.084997,80.266746,0.942,2023.0,9.0,24.0,6,16.3,13.8,13.9,14.5,9.0
17.6201955,2023-09-24,15,7537.0,7020.0,64.15,592.3219975,2359.1649960000004,76.81674799999999,1.023,2023.0,9.0,24.0,6,15.5,13.9,12.6,13.8,9.4
17.471545499999998,2023-09-24,16,7748.0,7125.0,7.9,706.2484995,2399.509995,79.39849699999999,0.977,2023.0,9.0,24.0,6,14.1,12.6,11.2,13.0,8.7
18.0468945,2023-09-24,17,7922.0,7323.0,0.0,998.472,2347.829997,103.118098,0.687,2023.0,9.0,24.0,6,12.6,10.8,11.1,12.2,6.7
